  0.02	2	2	S	2565558	                  Hydrogenophaga sp. PAMC20947
  0.02	2	2	S	2806262	                  Hydrogenophaga sp. YM1
  0.01	1	1	S	2651974	                  Hydrogenophaga sp. BPS33
  0.01	1	1	S	2716225	                  Hydrogenophaga sp. BA0156
  0.01	1	1	S	2806347	                  Hydrogenophaga sp. SL48
  0.03	4	4	S	1763535	                Hydrogenophaga crassostreae
  0.02	2	2	S	65656	                Hydrogenophaga taeniospiralis
  0.20	23	1	G	219181	              Ottowia
  0.13	15	15	S	2109914	                Ottowia oryzae
  0.04	5	5	S	2816950	                Ottowia testudinis
  0.02	2	0	G1	2645081	                unclassified Ottowia
  0.02	2	2	S	1658672	                  Ottowia sp. oral taxon 894
  0.18	21	0	G	52972	              Polaromonas
  0.09	11	7	G1	2638319	                unclassified Polaromonas
  0.03	3	3	S	296591	                  Polaromonas sp. JS666
  0.01	1	1	S	1840297	                  Polaromonas sp. H8N
  0.08	9	0	S	216465	                Polaromonas naphthalenivorans
  0.08	9	9	S1	365044	                  Polaromonas naphthalenivorans CJ2
  0.01	1	1	S	37448	                Polaromonas vacuolata
  0.11	13	6	G	80865	              Delftia
  0.03	3	3	S	80866	                Delftia acidovorans
  0.03	3	3	S	180282	                Delftia tsuruhatensis
  0.01	1	1	S	558537	                Delftia lacustris
  0.09	10	0	G	352450	              Simplicispira
  0.09	10	10	S	2109915	                Simplicispira suum
  0.08	9	1	G	1649468	              Melaminivora
  0.03	4	4	S	1267217	                Melaminivora jejuensis
  0.03	4	0	G1	2641902	                unclassified Melaminivora
  0.03	4	4	S	2109913	                  Melaminivora sp. SC2-9
  0.05	6	0	G	174951	              Ramlibacter
  0.05	6	4	S	94132	                Ramlibacter tataouinensis
  0.02	2	2	S1	365046	                  Ramlibacter tataouinensis TTB310
  0.04	5	0	G	2678886	              Pulveribacter
  0.04	5	5	S	2116657	                Pulveribacter suum
  0.04	5	0	G	2490452	              Serpentinimonas
  0.04	5	5	S	1458426	                Serpentinimonas maccroryi
  0.04	5	0	G	201096	              Alicycliphilus
  0.04	5	3	S	179636	                Alicycliphilus denitrificans
  0.01	1	1	S1	596153	                  Alicycliphilus denitrificans BC
  0.01	1	1	S1	596154	                  Alicycliphilus denitrificans K601
  0.03	4	0	G	665874	              Limnohabitans
  0.03	4	0	G1	2626134	                unclassified Limnohabitans
  0.03	4	4	S	1678128	                  Limnohabitans sp. 63ED37-2
  0.02	2	0	G	364316	              Verminephrobacter
  0.02	2	0	S	364317	                Verminephrobacter eiseniae
  0.02	2	2	S1	391735	                  Verminephrobacter eiseniae EF01-2
  0.02	2	0	G	281915	              Curvibacter
  0.02	2	0	G1	2685271	                unclassified Curvibacter
  0.02	2	2	S	1844971	                  Curvibacter sp. AEP1-3
  0.02	2	0	G	232523	              Hylemonella
  0.02	2	2	S	80880	                Hylemonella gracilis
  0.14	16	2	F	119060	            Burkholderiaceae
  0.03	4	1	G	106589	              Cupriavidus
  0.01	1	1	S	82633	                Cupriavidus pauculus
  0.01	1	1	S	96344	                Cupriavidus oxalaticus
  0.01	1	0	G1	2640874	                unclassified Cupriavidus
  0.01	1	1	S	2884455	                  Cupriavidus sp. MP-37
  0.03	3	0	G	32008	              Burkholderia
  0.02	2	1	G1	87882	                Burkholderia cepacia complex
  0.01	1	1	S	87883	                  Burkholderia multivorans
  0.01	1	1	S	41899	                Burkholderia plantarii
  0.02	2	0	G	48736	              Ralstonia
  0.01	1	1	S	305	                Ralstonia solanacearum
  0.01	1	1	S	329	                Ralstonia pickettii
  0.02	2	1	G	93217	              Pandoraea
  0.01	1	1	S	93219	                Pandoraea norimbergensis
  0.02	2	0	G	1822464	              Paraburkholderia
  0.01	1	1	S	2211211	                Paraburkholderia dokdonella
  0.01	1	0	S	36873	                Paraburkholderia xenovorans
  0.01	1	1	S1	266265	                  Paraburkholderia xenovorans LB400
  0.01	1	0	G	131079	              Limnobacter
  0.01	1	0	G1	2630203	                unclassified Limnobacter
  0.01	1	1	S	2732163	                  Limnobacter sp. SAORIC-580
  0.09	11	2	F	506	            Alcaligenaceae
  0.02	2	1	G	222	              Achromobacter
  0.01	1	1	S	32002	                Achromobacter denitrificans
  0.02	2	0	G	507	              Alcaligenes
  0.01	1	1	S	511	                Alcaligenes faecalis
  0.01	1	0	G1	259357	                unclassified Alcaligenes
  0.01	1	1	S	2813780	                  Alcaligenes sp. SORT26
  0.02	2	0	G	517	              Bordetella
  0.01	1	1	S	521	                Bordetella avium
  0.01	1	1	S	94624	                Bordetella petrii
  0.01	1	0	G	90243	              Oligella
  0.01	1	1	S	90244	                Oligella ureolytica
  0.01	1	0	G	152267	              Pigmentiphaga
  0.01	1	1	S	1940612	                Pigmentiphaga aceris
  0.01	1	0	G	1921582	              Orrella
  0.01	1	0	G1	2648553	                unclassified Orrella
  0.01	1	1	S	2782176	                  Orrella sp. f23
  0.09	11	0	F	75682	            Oxalobacteraceae
  0.03	4	0	G	29580	              Janthinobacterium
  0.02	2	0	G1	2610881	                unclassified Janthinobacterium
  0.01	1	1	S	375286	                  Janthinobacterium sp. Marseille
  0.01	1	1	S	2497863	                  Janthinobacterium sp. 17J80-10
  0.01	1	0	S	55508	                Janthinobacterium agaricidamnosum
  0.01	1	1	S1	1349767	                  Janthinobacterium agaricidamnosum NBRC 102515 = DSM 9628
  0.01	1	1	S	2590869	                Janthinobacterium tructae
  0.03	4	0	F1	2895353	              Massilia group
  0.03	4	1	G	149698	                Massilia
  0.02	2	0	G1	2609279	                  unclassified Massilia
  0.01	1	1	S	2769491	                    Massilia sp. LPB0304
  0.01	1	1	S	2899220	                    Massilia sp. DM-R-R2A-13
  0.01	1	1	S	871742	                  Massilia flava
  0.02	2	1	G	963	              Herbaspirillum
  0.01	1	1	S	80842	                Herbaspirillum rubrisubalbicans
  0.01	1	0	G	202907	              Collimonas
  0.01	1	1	S	279058	                Collimonas arenae
  0.08	9	0	O1	224471	            Burkholderiales genera incertae sedis
  0.02	2	0	G	88	              Leptothrix
  0.02	2	0	S	34029	                Leptothrix cholodnii
  0.02	2	2	S1	395495	                  Leptothrix cholodnii SP-6
  0.02	2	0	G	54066	              Xylophilus
  0.02	2	2	S	2697032	                Xylophilus rhododendri
  0.02	2	0	G	114248	              Tepidimonas
  0.02	2	2	S	307486	                Tepidimonas taiwanensis
  0.01	1	0	G	32012	              Thiomonas
  0.01	1	1	S	426114	                Thiomonas arsenitoxydans
  0.01	1	0	G	92793	              Aquabacterium
  0.01	1	1	S	1296669	                Aquabacterium olei
  0.01	1	0	G	318147	              Paucibacter
  0.01	1	0	G1	2642959	                unclassified Paucibacter
  0.01	1	1	S	1768242	                  Paucibacter sp. KCTC 42545
  0.08	9	0	F	2975441	            Sphaerotilaceae
  0.03	4	0	G	215579	              Schlegelella
  0.03	4	4	S	413882	                Schlegelella brevitalea
  0.02	2	0	G	93681	              Roseateles
  0.02	2	2	S	76731	                Roseateles depolymerans
  0.02	2	0	G	391952	              Aquincola
  0.02	2	2	S	391953	                Aquincola tertiaricarbonis
  0.01	1	0	G	316612	              Methylibium
  0.01	1	0	S	105560	                Methylibium petroleiphilum
  0.01	1	1	S1	420662	                  Methylibium petroleiphilum PM1
  0.15	18	0	O	206389	          Rhodocyclales
  0.14	16	0	F	2008794	            Zoogloeaceae
  0.08	9	2	G	33057	              Thauera
  0.03	4	0	G1	2609274	                unclassified Thauera
  0.03	3	3	S	85643	                  Thauera sp. MZ1T
  0.01	1	1	S	2005884	                  Thauera sp. K11
  0.02	2	2	S	1134435	                Thauera humireducens
  0.01	1	1	S	96773	                Thauera chlorobenzoica
  0.05	6	0	G	12960	              Azoarcus
  0.03	4	4	S	41977	                Azoarcus communis
  0.01	1	1	S	418699	                Azoarcus olearius
  0.01	1	0	G1	2629479	                unclassified Azoarcus
  0.01	1	1	S	748247	                  Azoarcus sp. KH32C
  0.01	1	0	G	2891294	              Nitrogeniibacter
  0.01	1	1	S	2016596	                Nitrogeniibacter mangrovi
  0.02	2	0	F	75787	            Rhodocyclaceae
  0.01	1	1	G	146937	              Azospira
  0.01	1	0	G	551759	              Aromatoleum
  0.01	1	0	S	551760	                Aromatoleum aromaticum
  0.01	1	1	S1	76114	                  Aromatoleum aromaticum EbN1
  0.10	12	0	O	206351	          Neisseriales
  0.09	11	0	F	481	            Neisseriaceae
  0.05	6	0	G	299568	              Uruburuella
  0.04	5	5	S	252130	                Uruburuella suis
  0.01	1	1	S	1282863	                Uruburuella testudinis
  0.02	2	2	G	482	              Neisseria
  0.02	2	0	G	2898489	              Paralysiella
  0.02	2	2	S	2809020	                Paralysiella testudinis
  0.01	1	0	G	59	              Vitreoscilla
  0.01	1	1	S	63	                Vitreoscilla filiformis
  0.01	1	0	F	1499392	            Chromobacteriaceae
  0.01	1	0	G	57739	              Vogesella
  0.01	1	0	G1	2684990	                unclassified Vogesella
  0.01	1	1	S	2877939	                  Vogesella sp. XCS3
  0.09	10	0	O	32003	          Nitrosomonadales
  0.02	2	0	F	32011	            Methylophilaceae
  0.02	2	0	G	404	              Methylobacillus
  0.02	2	0	S	405	                Methylobacillus flagellatus
  0.02	2	2	S1	265072	                  Methylobacillus flagellatus KT
  0.02	2	0	F	2008790	            Thiobacillaceae
  0.01	1	0	G	919	              Thiobacillus
  0.01	1	0	S	36861	                Thiobacillus denitrificans
  0.01	1	1	S1	292415	                  Thiobacillus denitrificans ATCC 25259
  0.01	1	0	G	1938335	              Sulfuritortus
  0.01	1	1	S	1914471	                Sulfuritortus calidifontis
  0.02	2	1	F	2008793	            Sterolibacteriaceae
  0.01	1	0	G	311181	              Denitratisoma
  0.01	1	0	G1	2609272	                unclassified Denitratisoma
  0.01	1	1	S	1981880	                  Denitratisoma sp. DHT3
  0.02	2	0	F	2772226	            Sulfuricellaceae
  0.02	2	0	G	1778653	              Sulfuriferula
  0.01	1	1	S	171865	                Sulfuriferula plumbiphila
  0.01	1	0	G1	2637784	                unclassified Sulfuriferula
  0.01	1	1	S	1985873	                  Sulfuriferula sp. AH1
  0.01	1	0	F	90627	            Gallionellaceae
  0.01	1	0	G	453161	              Candidatus Nitrotoga
  0.01	1	1	S	453162	                Candidatus Nitrotoga arctica
  0.01	1	0	F	2803844	            Usitatibacteraceae
  0.01	1	1	G	2803845	              Usitatibacter
  3.43	399	17	C	1236	        Gammaproteobacteria
  1.63	190	0	O	2887326	          Moraxellales
  1.63	190	1	F	468	            Moraxellaceae
  1.43	166	86	G	469	              Acinetobacter
  0.22	26	26	S	40214	                Acinetobacter johnsonii
  0.17	20	2	G1	196816	                unclassified Acinetobacter
  0.04	5	5	S	2743575	                  Acinetobacter sp. NEB 394
  0.03	4	4	S	2953738	                  Acinetobacter sp. Z1
  0.02	2	2	S	1646498	                  Acinetobacter sp. TTH0-4
  0.02	2	2	S	2004644	                  Acinetobacter sp. WCHA45
  0.01	1	1	S	2609668	                  Acinetobacter sp. C16S1
  0.01	1	1	S	2798861	                  Acinetobacter sp. CS-2
  0.01	1	1	S	2929512	                  Acinetobacter sp. YH16040_T
  0.01	1	1	S	2004646	                  Acinetobacter sp. WCHA55
  0.01	1	1	S	2908637	                  Acinetobacter sp. SCLZS86
  0.05	6	1	G1	909768	                Acinetobacter calcoaceticus/baumannii complex
  0.03	4	4	S	470	                  Acinetobacter baumannii
  0.01	1	1	S	1530123	                  Acinetobacter seifertii
  0.04	5	5	S	28090	                Acinetobacter lwoffii
  0.04	5	5	S	1839785	                Acinetobacter portensis
  0.03	3	3	S	40215	                Acinetobacter junii
  0.03	3	3	S	2006115	                Acinetobacter piscicola
  0.02	2	2	S	756892	                Acinetobacter indicus
  0.01	1	1	S	29430	                Acinetobacter haemolyticus
  0.01	1	1	S	2715164	                Acinetobacter shaoyimingii
  0.01	1	1	S	2662362	                Acinetobacter wanghuae
  0.01	1	1	S	2136182	                Acinetobacter cumulans
  0.01	1	1	S	2004650	                Acinetobacter chinensis
  0.01	1	1	S	1879050	                Acinetobacter wuhouensis
  0.01	1	1	S	202954	                Acinetobacter tandoii
  0.01	1	1	S	108981	                Acinetobacter schindleri
  0.01	1	1	S	106649	                Acinetobacter guillouiae
  0.01	1	1	S	202951	                Acinetobacter bouvetii
  0.10	12	0	G	475	              Moraxella
  0.10	12	12	S	34062	                Moraxella osloensis
  0.09	11	1	G	497	              Psychrobacter
  0.07	8	3	G1	196806	                unclassified Psychrobacter
  0.03	3	3	S	1699621	                  Psychrobacter sp. P11F6
  0.01	1	1	S	2733866	                  Psychrobacter sp. KCTC 72983
  0.01	1	1	S	1699624	                  Psychrobacter sp. P11G5
  0.01	1	0	S	334543	                Psychrobacter arcticus
  0.01	1	1	S1	259536	                  Psychrobacter arcticus 273-4
  0.01	1	1	S	861445	                Psychrobacter sanguinis
  0.57	66	3	O	91347	          Enterobacterales
  0.48	56	39	F	543	            Enterobacteriaceae
  0.08	9	1	G	561	              Escherichia
  0.07	8	8	S	562	                Escherichia coli
  0.03	4	0	F1	2890311	              Klebsiella/Raoultella group
  0.03	3	3	G	570	                Klebsiella
  0.01	1	1	G	160674	                Raoultella
  0.03	3	3	G	544	              Citrobacter
  0.01	1	0	G	547	              Enterobacter
  0.01	1	0	G1	354276	                Enterobacter cloacae complex
  0.01	1	1	S	550	                  Enterobacter cloacae
  0.03	4	1	F	1903411	            Yersiniaceae
  0.01	1	1	G	613	              Serratia
  0.01	1	1	G	629	              Yersinia
  0.01	1	0	G	34037	              Rahnella
  0.01	1	1	S	58169	                Rahnella inusitata
  0.01	1	0	F	1903409	            Erwiniaceae
  0.01	1	0	G	53335	              Pantoea
  0.01	1	1	S	472693	                Pantoea eucrina
  0.01	1	0	F	1903410	            Pectobacteriaceae
  0.01	1	0	G	204037	              Dickeya
  0.01	1	0	G1	2622466	                unclassified Dickeya
  0.01	1	1	S	568766	                  Dickeya sp. NCPPB 3274
  0.01	1	0	F	1903414	            Morganellaceae
  0.01	1	0	G	581	              Morganella
  0.01	1	1	S	582	                Morganella morganii
  0.46	53	1	O	135614	          Xanthomonadales
  0.43	50	11	F	32033	            Xanthomonadaceae
  0.09	11	4	G	40323	              Stenotrophomonas
  0.03	3	3	S	128780	                Stenotrophomonas acidaminiphila
  0.02	2	2	S	216778	                Stenotrophomonas rhizophila
  0.02	2	0	G1	995085	                Stenotrophomonas maltophilia group
  0.02	2	2	S	40324	                  Stenotrophomonas maltophilia
  0.09	10	3	G	68	              Lysobacter
  0.03	3	3	S	2698682	                Lysobacter oculi
  0.03	3	0	G1	2635362	                unclassified Lysobacter
  0.02	2	2	S	2714936	                  Lysobacter sp. HDW10
  0.01	1	1	S	2820808	                  Lysobacter sp. K5869
  0.01	1	1	S	2865112	                Lysobacter terrestris
  0.06	7	1	G	83618	              Pseudoxanthomonas
  0.03	3	3	S	128785	                Pseudoxanthomonas mexicana
  0.02	2	2	S	314722	                Pseudoxanthomonas suwonensis
  0.01	1	0	G1	2645906	                unclassified Pseudoxanthomonas
  0.01	1	1	S	2571115	                  Pseudoxanthomonas sp. X-1
  0.04	5	1	G	338	              Xanthomonas
  0.02	2	2	S	56455	                Xanthomonas hyacinthi
  0.01	1	1	S	48664	                Xanthomonas fragariae
  0.01	1	0	G1	643453	                Xanthomonas citri group
  0.01	1	1	S	346	                  Xanthomonas citri
  0.03	3	0	G	83614	              Luteimonas
  0.01	1	1	S	1176533	                Luteimonas granuli
  0.01	1	1	S	2565782	                Luteimonas yindakuii
  0.01	1	0	G1	2629088	                unclassified Luteimonas
  0.01	1	1	S	2508168	                  Luteimonas sp. YGD11-2
  0.03	3	0	G	141948	              Thermomonas
  0.02	2	2	S	1463158	                Thermomonas carbonis
  0.01	1	0	G1	2633315	                unclassified Thermomonas
  0.01	1	1	S	2714945	                  Thermomonas sp. HDW16
  0.02	2	0	F	1775411	            Rhodanobacteraceae
  0.02	2	0	G	242605	              Luteibacter
  0.02	2	2	S	2589080	                Luteibacter pinisoli
  0.41	48	0	O	72274	          Pseudomonadales
  0.41	48	4	F	135621	            Pseudomonadaceae
  0.35	41	10	G	286	              Pseudomonas
  0.10	12	0	G1	136841	                Pseudomonas aeruginosa group
  0.08	9	9	S	287	                  Pseudomonas aeruginosa
  0.01	1	1	S	43263	                  Pseudomonas alcaligenes
  0.01	1	0	G2	627141	                  Pseudomonas nitroreducens/multiresinivorans group
  0.01	1	1	S	95301	                    Pseudomonas multiresinivorans
  0.01	1	0	G2	1232139	                  Pseudomonas oleovorans/pseudoalcaligenes group
  0.01	1	0	S	301	                    Pseudomonas oleovorans
  0.01	1	1	S1	1182590	                      Pseudomonas pseudoalcaligenes CECT 5344
  0.08	9	4	G1	196821	                unclassified Pseudomonas
  0.01	1	1	S	2762896	                  Pseudomonas sp. MPDS
  0.01	1	1	S	253237	                  Pseudomonas sp. phDV1
  0.01	1	1	S	1028989	                  Pseudomonas sp. StFLB209
  0.01	1	1	S	2498848	                  Pseudomonas sp. MPC6
  0.01	1	1	S	658643	                  Pseudomonas sp. R4-35-07
  0.02	2	2	S	237610	                Pseudomonas psychrotolerans
  0.02	2	2	S	219572	                Pseudomonas antarctica
  0.02	2	1	G1	136845	                Pseudomonas putida group
  0.01	1	1	S	303	                  Pseudomonas putida
  0.01	1	1	S	702115	                Pseudomonas arsenicoxydans
  0.01	1	1	S	244566	                Pseudomonas lurida
  0.01	1	1	S	2320867	                Pseudomonas cavernae
  0.01	1	0	G1	136842	                Pseudomonas chlororaphis group
  0.01	1	1	S	296	                  Pseudomonas fragi
  0.03	3	0	G	2901164	              Stutzerimonas
  0.03	3	1	G1	136846	                Stutzerimonas stutzeri group
  0.01	1	0	G2	578833	                  Stutzerimonas stutzeri subgroup
  0.01	1	0	S	316	                    Stutzerimonas stutzeri
  0.01	1	1	S1	379731	                      Pseudomonas stutzeri A1501
  0.01	1	1	S	2968968	                  Stutzerimonas degradans
  0.09	11	0	O	135624	          Aeromonadales
  0.09	11	0	F	84642	            Aeromonadaceae
  0.09	11	5	G	642	              Aeromonas
  0.02	2	2	S	645	                Aeromonas salmonicida
  0.02	2	2	S	648	                Aeromonas caviae
  0.01	1	1	S	651	                Aeromonas media
  0.01	1	0	G1	257493	                unclassified Aeromonas
  0.01	1	1	S	1636608	                  Aeromonas sp. ASNIH3
  0.03	3	0	O	135613	          Chromatiales
  0.01	1	0	F	72276	            Ectothiorhodospiraceae
  0.01	1	0	G	406099	              Aquisalimonas
  0.01	1	0	G1	2644645	                unclassified Aquisalimonas
  0.01	1	1	S	2740807	                  Aquisalimonas sp. 2447
  0.01	1	0	F	255526	            Halothiobacillaceae
  0.01	1	0	G	109262	              Halothiobacillus
  0.01	1	0	G1	2636392	                unclassified Halothiobacillus
  0.01	1	1	S	1860122	                  Halothiobacillus sp. LS2
  0.01	1	0	F	2035710	            Thioalkalibacteraceae
  0.01	1	0	G	2035712	              Guyparkeria
  0.01	1	1	S	47960	                Guyparkeria halophila
  0.03	3	0	O	135618	          Methylococcales
  0.03	3	1	F	403	            Methylococcaceae
  0.01	1	0	G	413	              Methylococcus
  0.01	1	0	G1	2618889	                unclassified Methylococcus
  0.01	1	1	S	2812648	                  Methylococcus sp. EFPC2
  0.01	1	0	G	1760987	              Methylomagnum
  0.01	1	1	S	1760988	                Methylomagnum ishizawai
  0.02	2	0	O	1706369	          Cellvibrionales
  0.01	1	0	F	1706373	            Microbulbiferaceae
  0.01	1	0	G	48073	              Microbulbifer
  0.01	1	1	S	252514	                Microbulbifer thermotolerans
  0.01	1	0	F	1706375	            Spongiibacteraceae
  0.01	1	0	G	630749	              Spongiibacter
  0.01	1	1	S	2794344	                Spongiibacter nanhainus
  0.02	2	0	O	135619	          Oceanospirillales
  0.01	1	0	F	135620	            Oceanospirillaceae
  0.01	1	0	G	75687	              Neptunomonas
  0.01	1	1	S	1031538	                Neptunomonas concharum
  0.01	1	0	F	224372	            Alcanivoracaceae
  0.01	1	0	G	59753	              Alcanivorax
  0.01	1	0	G1	2638842	                unclassified Alcanivorax
  0.01	1	1	S	1113728	                  Alcanivorax sp. NBRC 101098
  0.01	1	0	O	135615	          Cardiobacteriales
  0.01	1	0	F	868	            Cardiobacteriaceae
  0.01	1	0	G	2717	              Cardiobacterium
  0.01	1	1	S	2718	                Cardiobacterium hominis
  0.01	1	0	O	135625	          Pasteurellales
  0.01	1	0	F	712	            Pasteurellaceae
  0.01	1	0	G	724	              Haemophilus
  0.01	1	1	S	729	                Haemophilus parainfluenzae
  0.01	1	0	O	2887327	          Kangiellales
  0.01	1	0	F	1920240	            Kangiellaceae
  0.01	1	0	G	261963	              Kangiella
  0.01	1	0	S	261964	                Kangiella koreensis
  0.01	1	1	S1	523791	                  Kangiella koreensis DSM 16069
  0.01	1	0	C1	118884	          Gammaproteobacteria incertae sedis
  0.01	1	0	G	1608298	            Thiolapillus
  0.01	1	1	S	1076588	              Thiolapillus brandeum
  1.43	166	12	C	28211	        Alphaproteobacteria
  0.75	87	10	O	356	          Hyphomicrobiales
  0.33	39	5	F	82115	            Rhizobiaceae
  0.16	19	4	G	323620	              Shinella
  0.07	8	1	G1	2643062	                unclassified Shinella
  0.03	4	4	S	879274	                  Shinella sp. HZN7
  0.02	2	2	S	2715959	                  Shinella sp. PSBB067
  0.01	1	1	S	2925841	                  Shinella sp. H4-D48
  0.04	5	5	S	352475	                Shinella zoogloeoides
  0.02	2	2	S	2871820	                Shinella oryzae
  0.09	11	1	F1	227290	              Rhizobium/Agrobacterium group
  0.04	5	3	G	379	                Rhizobium
  0.01	1	0	G1	2613769	                  unclassified Rhizobium
  0.01	1	1	S	2775403	                    Rhizobium sp. TH2
  0.01	1	1	S	29449	                  Rhizobium etli
  0.03	4	1	G	357	                Agrobacterium
  0.03	3	1	G1	1183400	                  Agrobacterium tumefaciens complex
  0.01	1	1	S	358	                    Agrobacterium tumefaciens
  0.01	1	1	S	1176649	                    Agrobacterium fabrum
  0.01	1	0	G	1525371	                Neorhizobium
  0.01	1	0	G1	2629175	                  unclassified Neorhizobium
  0.01	1	1	S	1825976	                    Neorhizobium sp. NCHU2750
  0.03	4	0	F1	227292	              Sinorhizobium/Ensifer group
  0.03	4	2	G	106591	                Ensifer
  0.01	1	0	S	716925	                  Ensifer sojae
  0.01	1	1	S1	716928	                    Ensifer sojae CCBAU 05684
  0.01	1	0	G1	2633371	                  unclassified Ensifer
  0.01	1	1	S	2811423	                    Ensifer sp. PDNC004
  0.10	12	0	F	2831100	            Boseaceae
  0.10	12	0	G	85413	              Bosea
  0.09	10	1	G1	2653178	                unclassified Bosea
  0.04	5	5	S	2020412	                  Bosea sp. ANAM02
  0.02	2	2	S	2015316	                  Bosea sp. AS-1
  0.01	1	1	S	1792307	                  Bosea sp. PAMC 26642
  0.01	1	1	S	1842539	                  Bosea sp. RAC05
  0.02	2	2	S	1526658	                Bosea vaviloviae
  0.05	6	0	F	41294	            Nitrobacteraceae
  0.03	3	1	G	374	              Bradyrhizobium
  0.01	1	1	S	190148	                Bradyrhizobium paxllaeri
  0.01	1	1	S	1355477	                Bradyrhizobium diazoefficiens
  0.02	2	0	G	1073	              Rhodopseudomonas
  0.02	2	2	S	1076	                Rhodopseudomonas palustris
  0.01	1	0	G	911	              Nitrobacter
  0.01	1	0	S	912	                Nitrobacter hamburgensis
